卫视台,#genre#
星空卫视频道,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
汉天卫视,http://38.64.72.148/hls/modn/list/4025/chunklist1.m3u8
延边卫视[1280*720],https://srs.iyb983.cn/video/CYS/index.m3u8
内蒙古蒙语卫视[1920*1080],http://play1-qk.nmtv.cn/live/2315general.m3u8
内蒙古蒙语卫视[1920*1080],http://play1-qk.nmtv.cn/live/2324general.m3u8
浙江卫视[1920*1080],https://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
湖南卫视4k超高清频道[3840*2160],http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
北京卫视,http://go.bkpcp.top/mg/bjws
东方卫视,http://go.bkpcp.top/mg/dfws
浙江卫视,http://go.bkpcp.top/mg/zjws
江苏卫视,http://go.bkpcp.top/mg/jsws
湖南卫视,http://go.bkpcp.top/mg/hunws
广东卫视,http://go.bkpcp.top/mg/gdws
深圳卫视4k,http://go.bkpcp.top/mg/szws
山东卫视,http://go.bkpcp.top/mg/sdws
河南卫视,http://go.bkpcp.top/mg/hnws
江西卫视,http://go.bkpcp.top/mg/jxws
湖北卫视,http://go.bkpcp.top/mg/hubws
海南卫视,http://go.bkpcp.top/mg/hinws
陕西卫视,http://go.bkpcp.top/mg/sxws
兵团卫视,http://go.bkpcp.top/mg/btws
湖北卫视,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=hbws
📡卫视频道,#genre#
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
广东卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gdwshd
广东卫视,http://107.150.60.122/live/gdwshd.m3u8
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
浙江卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=zjwshd
浙江卫视,http://107.150.60.122/live/zjwshd.m3u8
浙江卫视,http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视,http://107.150.60.122/live/hnwshd.m3u8
湖南卫视,http://74.91.26.218:82/live/hnwshd.m3u8
湖南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hnwshd
北京卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=bjwshd
北京卫视,http://107.150.60.122/live/bjwshd.m3u8
北京卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009
北京卫视,http://104.152.209.49:8181/720p/bjws.m3u8
北京卫视,http://120.76.248.139/live/bfgd/4200000083.m3u8
湖北卫视,http://107.150.60.122/live/hbwshd.m3u8
湖北卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hbwshd
湖北卫视,http://120.76.248.139/live/bfgd/4200000102.m3u8
黑龙江卫视,http://107.150.60.122/live/hljwshd.m3u8
黑龙江卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hljwshd
黑龙江卫视,http://198.204.228.26/live/hljwshd.m3u8
黑龙江卫视,http://120.76.248.139/live/bfgd/4200000095.m3u8
黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub
安徽卫视,http://107.150.60.122/live/ahwshd.m3u8
安徽卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ahwshd
安徽卫视,http://104.152.209.49:8181/720p/ahws.m3u8
安徽卫视,http://204.12.221.218:8181/3m1080p/ahws.m3u8
安徽卫视,http://198.204.228.26/live/ahwshd.m3u8
重庆卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cqwshd
重庆卫视,http://107.150.60.122/live/cqwshd.m3u8
东方卫视,http://38.75.136.137:98/gslb/dsdqbv/dfwshd.m3u8?auth=test20251009
东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub
东方卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dfwshd
东方卫视,http://107.150.60.122/live/dfwshd.m3u8
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8
东南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dnwshd
东南卫视,http://107.150.60.122/live/dnwshd.m3u8
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub
甘肃卫视,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub
甘肃卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gswshd
甘肃卫视,http://120.76.248.139/live/bfgd/4200000119.m3u8
广西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gxwshd
广西卫视,http://107.150.60.122/live/gxwshd.m3u8
广西卫视,http://120.76.248.139/live/bfgd/4200000116.m3u8
广西卫视,http://198.204.228.26/live/gxwshd.m3u8
广西卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub
贵州卫视,https://live.264788.xyz/channel/guizhouweishi?streamid=091bd59ea031989839c23459bb8cc9d4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
贵州卫视,http://107.150.60.122/live/gzwshd.m3u8
贵州卫视,http://204.12.221.218:8181/3m1080p/gzws.m3u8
贵州卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gzwshd
贵州卫视,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8
河北卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hewshd
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8
河北卫视,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub
河北卫视,http://204.12.221.218:8181/3m1080p/hews.m3u8
河南卫视,http://107.150.60.122/live/hawshd.m3u8
河南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hawshd
河南卫视,http://173.208.212.130:8181/720p/haws.m3u8
河南卫视,http://111.59.139.82:11888/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub
吉林卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jlwshd
吉林卫视,http://107.150.60.122/live/jlwshd.m3u8
吉林卫视,http://221.7.175.154:8445/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
江苏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jswshd
江苏卫视,http://107.150.60.122/live/jswshd.m3u8
江苏卫视,http://38.75.136.137:98/gslb/dsdqbv/jswshd.m3u8?auth=test20251009
江苏卫视,http://104.152.209.49:8181/720p/jsws.m3u8
江苏卫视,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub
江西卫视,https://live.264788.xyz/channel/jiangxiweishi?streamid=555198f31caa33506ac6abb70d788959&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
江西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jxwshd
江西卫视,http://107.150.60.122/live/jxwshd.m3u8
江西卫视,http://112.27.5.218:9901/tsfile/live/faacts/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub
辽宁卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lnwshd
辽宁卫视,http://107.150.60.122/live/lnwshd.m3u8
辽宁卫视,http://198.204.228.26/live/lnwshd.m3u8
辽宁卫视,http://204.12.221.218:8181/3m1080p/lnws.m3u8
辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub
内蒙古卫视,https://live.264788.xyz/channel/neimengguweishi?streamid=81a015dbecf3031d7d847b7a9b059f67&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
内蒙古卫视,https://live.264788.xyz/channel/neimengguweishi?streamid=3e7340acf8869ac1c7dad1bb836dcd35&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
内蒙古卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nmgws
内蒙古卫视,http://107.150.60.122/live/nmgws.m3u8
内蒙古卫视,http://play1-qk.nmtv.cn/live/1769652018126032.m3u8
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=e1236348f815c36a0429357e5b5c5f10&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=551474d02bee1c160e1692e22c45ddba&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=1b2952717a920173e66d4a348f9dcb5c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
宁夏卫视,http://107.150.60.122/live/nxws.m3u8
宁夏卫视,http://198.204.228.26/live/nxws.m3u8
青海卫视,http://107.150.60.122/live/qhws.m3u8
青海卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=qhws
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8
山东卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sdwshd
山东卫视,http://107.150.60.122/live/sdwshd.m3u8
山东卫视,http://198.204.228.26/live/sdwshd.m3u8
山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=eeb7d60ca6e0db131ea7a092a3cd28d2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=69e002ac7467d661ff7ad0671ed43f16&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
山西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sxwshd
山西卫视,http://107.150.60.122/live/sxwshd.m3u8
山西卫视,http://204.12.221.218:8181/3m1080p/sxws.m3u8
陕西卫视,https://live.264788.xyz/channel/shaanxiweishi?streamid=9dc887dba8ecb4e4143baf4f2373800c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
陕西卫视,http://192.151.150.154/live/snwshd.m3u8
陕西卫视,http://107.150.60.122/live/snwshd.m3u8
陕西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=snwshd
四川卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=21be5901ee81559c827dc84e46f26452&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
四川卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=401bf692a1a8b91298f26077d53316d6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
四川卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=scwshd
四川卫视,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub
四川卫视,http://107.150.60.122/live/scwshd.m3u8
深圳卫视,http://107.150.60.122/live/szwshd.m3u8
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
深圳卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=szwshd
深圳卫视,http://120.76.248.139/live/bfgd/4200000100.m3u8
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
三沙卫视,http://107.150.60.122/live/ssws.m3u8
三沙卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ssws
三沙卫视,http://198.204.228.26/live/ssws.m3u8
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
天津卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjwshd
天津卫视,http://107.150.60.122/live/tjwshd.m3u8
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=4b4e8ea919f1cfd5e43deed1d1675251&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
西藏卫视,http://107.150.60.122/live/xzws.m3u8
西藏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xzws
西藏卫视,http://112.27.5.218:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8
新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=4f481f56ae39ce5d24203471de9df635&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
新疆卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xjws
新疆卫视,http://107.150.60.122/live/xjws.m3u8
新疆卫视,http://198.204.228.26/live/xjws.m3u8
新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub
云南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ynwshd
云南卫视,http://192.151.150.154/live/ynwshd.m3u8
云南卫视,http://107.150.60.122/live/ynwshd.m3u8
云南卫视,http://120.76.248.139/live/bfgd/4200000482.m3u8
大湾区卫视,http://198.204.228.26/live/nfws.m3u8
大湾区卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nfws
大湾区卫视,http://38.75.136.137:98/gslb/dsdqpub/nfws.m3u8?auth=testpub
大湾区卫视,http://107.150.60.122/live/nfws.m3u8
厦门卫视,http://192.151.150.154/live/xmws.m3u8
厦门卫视,http://107.150.60.122/live/xmws.m3u8
厦门卫视,http://198.204.228.26/live/xmws.m3u8
厦门卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xmws
福建海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8
福建海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
福建海峡卫视,http://38.64.72.148/hls/modn/list/4009/playlist.m3u8
福建海峡卫视,https://m.italkbbtv.com/live/6a30f74820a80832dc74e2c7
延边卫视,https://srs.iyb983.cn/video/CYS/index.m3u8
延边卫视,https://srs.iyb983.cn:443/video/CYS/index.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
广东卫视4K,http://116.233.67.80:8899/rtp/233.18.204.218:5140
四川卫视4K,http://116.233.67.80:8899/rtp/233.18.204.225:5140
浙江卫视4K,http://116.233.67.80:8899/rtp/233.18.204.229:5140
北京卫视4K,http://116.230.54.58:33988/rtp/233.18.204.209:5140
东方卫视4K,http://116.230.54.58:33988/rtp/233.18.204.224:5140
广东卫视4K,http://116.230.54.58:33988/rtp/233.18.204.218:5140
深圳卫视4K,http://116.230.54.58:33988/rtp/233.18.204.219:5140
湖南卫视4K,http://116.230.54.58:33988/rtp/233.18.204.227:5140
山东卫视4K,http://116.230.54.58:33988/rtp/233.18.204.228:5140
四川卫视4K,http://116.230.54.58:33988/rtp/233.18.204.225:5140
浙江卫视4K,http://116.230.54.58:33988/rtp/233.18.204.229:5140
江苏卫视4K,http://116.230.54.58:33988/rtp/233.18.204.226:5140
四川卫视4KHD,http://116.230.54.58:33988/rtp/233.18.204.99:5140
广东卫视4K,http://119.131.25.143:9003/udp/239.77.0.65:5146
广东卫视4K,http://119.131.25.143:9003/udp/239.77.0.66:5146
深圳卫视4K,http://119.131.25.143:9003/udp/239.77.0.67:5146
湖南卫视4K,http://119.131.25.143:9003/udp/239.77.0.56:5146
江苏卫视4K,http://119.131.25.143:9003/udp/239.77.0.57:5146
浙江卫视4K,http://119.131.25.143:9003/udp/239.77.0.58:5146
东方卫视4K,http://119.131.25.143:9003/udp/239.77.0.59:5146
四川卫视4K,http://119.131.25.143:9003/udp/239.77.0.60:5146
山东卫视4K,http://119.131.25.143:9003/udp/239.77.0.61:5146
广东卫视4K,http://113.65.7.6:7088/udp/239.77.0.65:5146
广东卫视4K,http://113.65.7.6:7088/udp/239.77.0.66:5146
深圳卫视4K,http://113.65.7.6:7088/udp/239.77.0.67:5146
湖南卫视4K,http://113.65.7.6:7088/udp/239.77.0.56:5146
江苏卫视4K,http://113.65.7.6:7088/udp/239.77.0.57:5146
浙江卫视4K,http://113.65.7.6:7088/udp/239.77.0.58:5146
东方卫视4K,http://113.65.7.6:7088/udp/239.77.0.59:5146
四川卫视4K,http://113.65.7.6:7088/udp/239.77.0.60:5146
山东卫视4K,http://113.65.7.6:7088/udp/239.77.0.61:5146
北京卫视4K,http://106.111.244.12:58099/rtp/239.49.0.253:8000
北京卫视4K,http://106.111.244.12:58099/rtp/239.49.0.42:8000
东方卫视4K,http://106.111.244.12:58099/rtp/239.49.1.70:8000
东方卫视4K,http://106.111.244.12:58099/rtp/239.49.8.38:8000
广东卫视4K,http://106.111.244.12:58099/rtp/239.49.1.26:8000
广东卫视4K,http://106.111.244.12:58099/rtp/239.49.1.24:8000
湖南卫视4K,http://106.111.244.12:58099/rtp/239.49.1.68:8000
江苏卫视4K,http://106.111.244.12:58099/rtp/239.49.1.61:8000
江苏卫视4K,http://106.111.244.12:58099/rtp/239.49.8.82:8000
江苏卫视4K,http://106.111.244.12:58099/rtp/239.49.1.62:8000
山东卫视4K,http://106.111.244.12:58099/rtp/239.49.1.72:8000
深圳卫视4K,http://106.111.244.12:58099/rtp/239.49.1.28:8000
深圳卫视4K,http://106.111.244.12:58099/rtp/239.49.1.27:8000
四川卫视4K,http://106.111.244.12:58099/rtp/239.49.1.66:8000
浙江卫视4K,http://106.111.244.12:58099/rtp/239.49.1.64:8000
北京卫视4K,http://222.92.94.26:9889/rtp/239.49.0.253:8000
北京卫视4K,http://222.92.94.26:9889/rtp/239.49.0.42:8000
东方卫视4K,http://222.92.94.26:9889/rtp/239.49.1.70:8000
东方卫视4K,http://222.92.94.26:9889/rtp/239.49.8.38:8000
广东卫视4K,http://222.92.94.26:9889/rtp/239.49.1.26:8000
广东卫视4K,http://222.92.94.26:9889/rtp/239.49.1.24:8000
湖南卫视4K,http://222.92.94.26:9889/rtp/239.49.1.68:8000
江苏卫视4K,http://222.92.94.26:9889/rtp/239.49.1.61:8000
江苏卫视4K,http://222.92.94.26:9889/rtp/239.49.8.82:8000
江苏卫视4K,http://222.92.94.26:9889/rtp/239.49.1.62:8000
山东卫视4K,http://222.92.94.26:9889/rtp/239.49.1.72:8000
深圳卫视4K,http://222.92.94.26:9889/rtp/239.49.1.28:8000
深圳卫视4K,http://222.92.94.26:9889/rtp/239.49.1.27:8000
四川卫视4K,http://222.92.94.26:9889/rtp/239.49.1.66:8000
浙江卫视4K,http://222.92.94.26:9889/rtp/239.49.1.64:8000
浙江卫视4K,http://39.87.249.126:8090/udp/239.253.242.27:8000
湖南卫视4K,http://39.87.249.126:8090/udp/239.253.242.28:8000
深圳卫视4K,http://39.87.249.126:8090/udp/239.253.242.61:8000
广东卫视4K,http://39.87.249.126:8090/udp/239.253.242.108:8000
四川卫视4K,http://39.87.249.126:8090/udp/239.253.242.123:8000
北京卫视4K,http://124.165.232.26:8083/rtp/226.0.2.155:9172
深圳卫视4K,http://124.165.232.26:8083/rtp/226.0.1.244:2119
广东卫视4K,http://124.165.232.26:8083/rtp/226.0.1.245:2120
东方卫视4K,http://124.165.232.26:8083/rtp/226.0.1.248:2121
江苏卫视4K,http://124.165.232.26:8083/rtp/226.0.1.249:2122
浙江卫视4K,http://124.165.232.26:8083/rtp/226.0.1.247:2123
山东卫视4K,http://124.165.232.26:8083/rtp/226.0.1.251:2124
湖南卫视4K,http://124.165.232.26:8083/rtp/226.0.1.246:2125
四川卫视4K,http://124.165.232.26:8083/rtp/226.0.1.250:2126
北京卫视4K,http://124.165.232.26:8082/rtp/226.0.2.155:9172
深圳卫视4K,http://124.165.232.26:8082/rtp/226.0.1.244:2119
广东卫视4K,http://124.165.232.26:8082/rtp/226.0.1.245:2120
东方卫视4K,http://124.165.232.26:8082/rtp/226.0.1.248:2121
江苏卫视4K,http://124.165.232.26:8082/rtp/226.0.1.249:2122
浙江卫视4K,http://124.165.232.26:8082/rtp/226.0.1.247:2123
山东卫视4K,http://124.165.232.26:8082/rtp/226.0.1.251:2124
湖南卫视4K,http://124.165.232.26:8082/rtp/226.0.1.246:2125
四川卫视4K,http://124.165.232.26:8082/rtp/226.0.1.250:2126
北京卫视4K,http://182.135.66.163:1888/rtp/239.94.0.111:5140
北京卫视4K,http://182.135.66.163:1888/rtp/239.94.0.112:5140
东方卫视4K,http://182.135.66.163:1888/rtp/239.94.0.119:5140
广东卫视4K,http://182.135.66.163:1888/rtp/239.94.0.114:5140
深圳卫视4K,http://182.135.66.163:1888/rtp/239.94.0.113:5140
湖南卫视4K,http://182.135.66.163:1888/rtp/239.94.0.116:5140
山东卫视4K,http://182.135.66.163:1888/rtp/239.94.0.120:5140
四川卫视4K,http://182.135.66.163:1888/rtp/239.94.0.115:5140
浙江卫视4K,http://182.135.66.163:1888/rtp/239.94.0.118:5140
江苏卫视4K,http://182.135.66.163:1888/rtp/239.94.0.117:5140
北京卫视4K,http://182.135.66.163:18888/rtp/239.94.0.111:5140
北京卫视4K,http://182.135.66.163:18888/rtp/239.94.0.112:5140
东方卫视4K,http://182.135.66.163:18888/rtp/239.94.0.119:5140
广东卫视4K,http://182.135.66.163:18888/rtp/239.94.0.114:5140
深圳卫视4K,http://182.135.66.163:18888/rtp/239.94.0.113:5140
湖南卫视4K,http://182.135.66.163:18888/rtp/239.94.0.116:5140
山东卫视4K,http://182.135.66.163:18888/rtp/239.94.0.120:5140
四川卫视4K,http://182.135.66.163:18888/rtp/239.94.0.115:5140
浙江卫视4K,http://182.135.66.163:18888/rtp/239.94.0.118:5140
江苏卫视4K,http://182.135.66.163:18888/rtp/239.94.0.117:5140
深圳卫视HD,http://116.233.67.80:8899/rtp/233.18.204.89:5140
广西卫视HD,http://116.233.67.80:8899/rtp/233.18.204.107:5140
安徽卫视HD,http://116.233.67.80:8899/rtp/233.18.204.93:5140
东南卫视HD,http://116.233.67.80:8899/rtp/233.18.204.94:5140
湖南卫视HD,http://116.233.67.80:8899/rtp/233.18.204.86:5140
河南卫视HD,http://116.233.67.80:8899/rtp/233.18.204.105:5140
重庆卫视SD,http://116.233.67.80:8899/rtp/233.18.204.143:5140
东方卫视SD,http://116.233.67.80:8899/rtp/233.18.204.1:5140
深圳卫视SD,http://116.233.67.80:8899/rtp/233.18.204.146:5140
山东卫视SD,http://116.233.67.80:8899/rtp/233.18.204.125:5140
四川卫视SD,http://116.233.67.80:8899/rtp/233.18.204.124:5140
江西卫视SD,http://116.233.67.80:8899/rtp/233.18.204.130:5140
陕西卫视SD,http://116.233.67.80:8899/rtp/233.18.204.135:5140
东南卫视SD,http://116.233.67.80:8899/rtp/233.18.204.128:5140
西藏卫视SD,http://116.233.67.80:8899/rtp/233.18.204.134:5140
渐江卫视SD,http://116.233.67.80:8899/rtp/233.18.204.121:5140
重庆卫视HD,http://116.230.54.58:33988/rtp/233.18.204.100:5140
江苏卫视HD,http://116.230.54.58:33988/rtp/233.18.204.85:5140
浙江卫视HD,http://116.230.54.58:33988/rtp/233.18.204.84:5140
东方卫视HD,http://116.230.54.58:33988/rtp/233.18.204.51:5140
深圳卫视HD,http://116.230.54.58:33988/rtp/233.18.204.89:5140
北京卫视HD,http://116.230.54.58:33988/rtp/233.18.204.87:5140
山东卫视HD,http://116.230.54.58:33988/rtp/233.18.204.91:5140
天津卫视HD,http://116.230.54.58:33988/rtp/233.18.204.97:5140
贵州卫视HD,http://116.230.54.58:33988/rtp/233.18.204.101:5140
云南卫视HD,http://116.230.54.58:33988/rtp/233.18.204.106:5140
广西卫视HD,http://116.230.54.58:33988/rtp/233.18.204.107:5140
黑龙江卫视HD,http://116.230.54.58:33988/rtp/233.18.204.90:5140
浙江卫视,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8
安徽卫视HD,http://116.230.54.58:33988/rtp/233.18.204.93:5140
山西卫视HD,http://116.230.54.58:33988/rtp/233.18.204.211:5140
江西卫视HD,http://116.230.54.58:33988/rtp/233.18.204.95:5140
湖北卫视HD,http://116.230.54.58:33988/rtp/233.18.204.92:5140
旅游卫视HD,http://116.230.54.58:33988/rtp/233.18.204.102:5140
陕西卫视HD,http://116.230.54.58:33988/rtp/233.18.204.223:5140
东南卫视HD,http://116.230.54.58:33988/rtp/233.18.204.94:5140
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
吉林卫视HD,http://116.230.54.58:33988/rtp/233.18.204.108:5140
辽宁卫视HD,http://116.230.54.58:33988/rtp/233.18.204.96:5140
内蒙古卫视HD,http://116.230.54.58:33988/rtp/233.18.204.217:5140
湖南卫视HD,http://116.230.54.58:33988/rtp/233.18.204.86:5140
广东卫视HD,http://116.230.54.58:33988/rtp/233.18.204.88:5140
河南卫视HD,http://116.230.54.58:33988/rtp/233.18.204.105:5140
河北卫视HD,http://116.230.54.58:33988/rtp/233.18.204.103:5140
宁夏卫视HD,http://116.230.54.58:33988/rtp/233.18.204.230:5140
甘肃卫视HD,http://116.230.54.58:33988/rtp/233.18.204.110:5140
青海卫视HD,http://116.230.54.58:33988/rtp/233.18.204.112:5140
新疆卫视HD,http://116.230.54.58:33988/rtp/233.18.204.220:5140
西藏卫视HD,http://116.230.54.58:33988/rtp/233.18.204.222:5140
兵团卫视HD,http://116.230.54.58:33988/rtp/233.18.204.221:5140
三沙卫视HD,http://116.230.54.58:33988/rtp/233.18.204.172:5140
重庆卫视SD,http://116.230.54.58:33988/rtp/233.18.204.143:5140
江苏卫视SD,http://116.230.54.58:33988/rtp/233.18.204.120:5140
东方卫视SD,http://116.230.54.58:33988/rtp/233.18.204.1:5140
深圳卫视SD,http://116.230.54.58:33988/rtp/233.18.204.146:5140
北京卫视SD,http://116.230.54.58:33988/rtp/233.18.204.210:5140
北京卫视SD,http://116.230.54.58:33988/rtp/233.18.204.118:5140
山东卫视SD,http://116.230.54.58:33988/rtp/233.18.204.125:5140
天津卫视SD,http://116.230.54.58:33988/rtp/233.18.204.129:5140
